"","Fecha","Periodo","Transecto","Hora","Sitio","Planta","Polinizador","capturado.","Codigo.captura","Código.confirmado.","Flor.marcada.","Observaciones","X"
"1193","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1194","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1195","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1196","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1197","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1198","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1199","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1200","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1201","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1202","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1203","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1204","08/05/2023","3","3","15:35","8","Potentilla erecta","Formicidae sp.","no","","","","Vistas de hormigas negras (2 especies *=3807 y una más pequeña)",""
"1205","17/05/2023","3","1","10:35","9","Bellis perennis","Lucilia sp.","no","","","","",""
"1206","17/05/2023","3","1","10:35","9","Ranunculus tuberosus","Diptera sp.","si","3901","si","","",""
"1207","17/05/2023","3","1","10:35","9","Ranunculus tuberosus","Diptera sp.","no","","","","",""
"1208","17/05/2023","3","1","10:35","9","Ranunculus tuberosus","Diptera sp.","no","","","","",""
"1209","17/05/2023","3","1","10:35","9","Ranunculus tuberosus","Diptera sp.","si","3902","si","","",""
"1210","17/05/2023","3","1","10:35","9","Potentilla erecta","Diptera sp.","si","3903","si, en ethanol","","enano/diminuto",""
"1211","17/05/2023","3","2","13:00","9","Ranunculus tuberosus","Hymenoptera sp.","si","3904","si","","1 bicho",""
"1212","17/05/2023","3","2","13:00","9","Ranunculus tuberosus","Diptera sp.","si","3905","si","","mosca",""
"1213","17/05/2023","3","2","13:00","9","Ranunculus tuberosus","Diptera sp.","si","3906","si","","mosca",""
"1214","17/05/2023","3","2","13:00","9","Ranunculus tuberosus","Anthophila sp.","si","3907","si","","abeja pequeña",""
"1215","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","si","3908","si","","",""
"1216","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","","","","",""
"1217","17/05/2023","3","2","13:00","9","Bellis perennis","Lucilia sp.","si","3909","si","","",""
"1218","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","si","3910","si","","Misma sp.",""
"1219","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","Misma sp.",""
"1220","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","Misma sp.",""
"1221","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","Misma sp.",""
"1222","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","Misma sp.",""
"1223","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","Misma sp.",""
"1224","17/05/2023","3","2","13:00","9","Potentilla erecta","Anthophila sp.","no","","","","pequeña, visita 3 flores, misma indi.",""
"1225","17/05/2023","3","2","13:00","9","Potentilla erecta","Anthophila sp.","no","","","","pequeña, visita 3 flores, misma indi.",""
"1226","17/05/2023","3","2","13:00","9","Potentilla erecta","Anthophila sp.","no","","","","pequeña, visita 3 flores, misma indi.",""
"1227","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","si","3911","si","","",""
"1228","17/05/2023","3","2","13:00","9","Scilla verna","Diptera sp.","si","3912","si","","tipo 3970?",""
"1229","17/05/2023","3","2","13:00","9","Scilla verna","Diptera sp.","no","*=3912","","","tipo 3970?",""
"1230","17/05/2023","3","2","13:00","9","Scilla verna","Diptera sp.","no","*=3912","","","tipo 3970?",""
"1231","17/05/2023","3","2","13:00","9","Scilla verna","Diptera sp.","no","*=3912","","","misma 3912",""
"1232","17/05/2023","3","2","13:00","9","Scilla verna","Diptera sp.","no","*=3912","","","misma 3912",""
"1233","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1234","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1235","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1236","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1237","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1238","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1239","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1240","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1241","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1242","17/05/2023","3","2","13:00","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1243","17/05/2023","3","3","15:30","9","Scilla verna","Diptera sp.","no","*=3910","","","",""
"1244","17/05/2023","3","3","15:30","9","Scilla verna","Diptera sp.","no","*=3910","","","",""
"1245","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1246","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1247","17/05/2023","3","3","15:30","9","Cerastium fontanum","Hymenoptera sp.","no","","","","",""
"1248","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1249","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1250","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","no","*=3910","","","",""
"1251","17/05/2023","3","3","15:30","9","Bellis perennis","Diptera sp.","si","3913","si","","",""
"1252","17/05/2023","3","3","15:30","9","Scilla verna","Diptera sp.","no","*=3910","","","",""
"1253","17/05/2023","3","3","15:30","9","Scilla verna","Diptera sp.","no","*=3910","","","",""
"1254","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","si","10301","si","si","",""
"1255","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1256","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1257","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1258","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1259","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","","","si","",""
"1260","17/05/2023","3","1","10:35","10","Ranunculus tuberosus","Diptera sp.","no","","","si","",""
"1261","17/05/2023","3","2","13:00","10","Taraxacum officinale","Andrena sp.","si","10302","si","","",""
"1262","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1263","17/05/2023","3","2","13:00","10","Bellis perennis","Diptera sp.","no","10305","si","si","abdomen alargado",""
"1264","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1265","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","con menos xxxx que 10301 (sp??????)",""
"1266","17/05/2023","3","2","13:00","10","Bellis perennis","Diptera sp.","si","10304","si","si","en el adbomen marrón",""
"1267","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","si","10303","si","si","",""
"1268","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","","",""
"1269","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","","",""
"1270","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10304","","si","",""
"1271","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1272","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","","",""
"1273","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","","",""
"1274","17/05/2023","3","2","13:00","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1275","17/05/2023","3","2","13:00","10","Bellis perennis","Diptera sp.","no","*=10305","","si","alargado",""
"1276","17/05/2023","3","2","13:00","10","Taraxacum officinale","Diptera sp.","si","10306","si","","en el mismo bote, grande",""
"1277","17/05/2023","3","2","13:00","10","Taraxacum officinale","Diptera sp.","si","10306","","","xs",""
"1278","17/05/2023","3","3","15:30","10","Bellis perennis","Diptera sp.","no","*=10305","","si","",""
"1279","17/05/2023","3","3","15:30","10","Taraxacum officinale","Diptera sp.","si","10307","si, en ethanol","","",""
"1280","17/05/2023","3","3","15:30","10","Ranunculus tuberosus","Diptera sp.","no","*=10301","","si","",""
"1281","17/05/2023","3","3","15:30","10","Bellis perennis","Lucilia sp.","si","10308","si","si","",""
"1282","17/05/2023","3","3","15:30","10","Bellis perennis","Lucilia sp.","no","*=10308","","si","",""
"1283","17/05/2023","3","3","15:30","10","Bellis perennis","Lucilia sp.","no","*=10308","","si","",""
"1284","17/05/2023","3","3","15:30","10","Bellis perennis","Lucilia sp.","si","10309","","si","",""
"1285","17/05/2023","3","3","15:30","10","Bellis perennis","Lucilia sp.","no","*=10309","","","",""
"1286","17/05/2023","3","3","15:30","10","Bellis perennis","Diptera sp.","no","","","","",""
"1287","17/05/2023","3","3","15:30","10","Potentilla erecta","Diptera sp.","no","*=10301","","si","",""
"1288","17/05/2023","3","3","15:30","10","Ranunculus tuberosus","Diptera sp.","no","","","si","",""
"1289","17/05/2023","3","3","15:30","10","Vicia pyrenaica","Bombus sp.","no","","","si","red tip on abdomen, white/yellow on T1 T2",""
"1290","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","si","110301","si, en ethanol","si","xs alargado",""
"1291","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=11301","","","",""
"1292","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","si","110302","","si","M",""
"1293","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","",""
"1294","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","",""
"1295","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110312","","si","s, alargado",""
"1296","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","pelo",""
"1297","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110301","","","xs, alargado",""
"1298","26/05/2023","3","1","11:05","11","Arenaria montana","Lepidoptera sp.","si","110303","si","si","",""
"1299","26/05/2023","3","1","11:05","11","Arenaria montana","Diptera sp.","si","110304","si","si","alas juntas reposo",""
"1300","26/05/2023","3","1","11:05","11","Arenaria montana","Diptera sp.","no","*=110304","","","",""
"1301","26/05/2023","3","1","11:05","11","Arenaria montana","Diptera sp.","no","*=110304","","","",""
"1302","26/05/2023","3","1","11:05","11","Arenaria montana","Diptera sp.","no","*=110304","","","",""
"1303","26/05/2023","3","1","11:05","11","Arenaria montana","Diptera sp.","no","*=110304","","","",""
"1304","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","m, pelo",""
"1305","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110301","","","",""
"1306","26/05/2023","3","1","11:05","11","Potentilla erecta","Formicidae sp.","no","*=110306","","","",""
"1307","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","m, pelo",""
"1308","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","si","110305","si, en ethanol","si","xs, alargado",""
"1309","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110305","","","",""
"1310","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1311","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","",""
"1312","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","",""
"1313","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","",""
"1314","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","",""
"1315","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 1",""
"1316","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 1",""
"1317","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 1",""
"1318","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 1",""
"1319","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 2",""
"1320","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 2",""
"1321","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 2",""
"1322","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 2",""
"1323","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 3",""
"1324","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","mismo indi 3",""
"1325","26/05/2023","3","1","11:05","11","Potentilla erecta","Formicidae sp.","si","110306","si","si","",""
"1326","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1327","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1328","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1329","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1330","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1331","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1332","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1333","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1334","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1335","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1336","26/05/2023","3","1","11:05","11","Potentilla erecta","Diptera sp.","no","*=110304","","","alas juntas reposo",""
"1337","26/05/2023","3","2","13:35","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","m, pelo",""
"1338","26/05/2023","3","2","13:35","11","Potentilla erecta","Diptera sp.","no","*=110302","","si","m, pelo",""
"1339","26/05/2023","3","2","13:35","11","Potentilla erecta","Formicidae sp.","no","*=110306","","","",""
"1340","26/05/2023","3","2","13:35","11","Potentilla erecta","Formicidae sp.","no","*=110306","","","",""
