	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3079	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3080	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3081	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Claviceps	s__arundinis
ASV_3082	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3083	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3084	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3085	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3086	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3087	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3088	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3089	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__rosae
ASV_3090	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	NA	NA
ASV_3091	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	NA
ASV_3092	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudeurotiaceae_gen_Incertae_sedis	NA
ASV_3093	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__summerbellii
ASV_3094	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3095	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__ruber
ASV_3096	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	g__Kockovaella	s__lichenicola
ASV_3097	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Clathrosphaerina	NA
ASV_3098	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Xenodevriesiaceae	g__Xenodevriesia	s__strelitziicola
ASV_3099	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3100	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3101	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3102	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3103	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3104	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3105	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_3106	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryales	f__Ustilentylomataceae	g__Ustilentyloma	s__graminis
ASV_3107	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3108	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3109	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3110	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3111	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3112	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3113	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3114	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3115	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3116	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3117	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3118	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3119	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3120	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3121	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Trichomerium	NA
ASV_3122	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Acrodontium	NA
ASV_3123	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3124	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3125	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3126	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__aquadulcis
ASV_3127	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudogymnoascus	NA
ASV_3128	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3129	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3130	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3131	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3132	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3133	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3134	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3135	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3136	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3137	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3138	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3139	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3140	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3141	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3142	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3143	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3144	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3145	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3146	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3147	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	NA	NA	NA
ASV_3148	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__semiglobata
ASV_3149	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASV_3150	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_3151	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_3152	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3153	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3154	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3155	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3156	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3157	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASV_3158	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3159	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3160	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3161	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3162	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3163	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3164	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3165	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3166	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3167	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3168	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3169	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3170	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3171	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3172	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3173	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3174	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3175	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3176	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3177	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3178	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3179	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Paradevriesia	s__pseudoamericana
ASV_3180	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__terrea
ASV_3181	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Teratosphaeria	s__fibrillosa
ASV_3182	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3183	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3184	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Devriesia	NA
ASV_3185	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3186	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3187	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3188	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__heptemerus
ASV_3189	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3190	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3191	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3192	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3193	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3194	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3195	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3196	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3197	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3198	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3199	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3200	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3201	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3202	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3203	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3204	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3205	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3206	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3207	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3208	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3209	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3210	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariaceae	g__Neurospora	s__terricola
ASV_3211	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3212	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3213	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3214	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3215	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3216	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3217	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3218	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3219	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3220	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__mucilaginosa
ASV_3221	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	NA
ASV_3222	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3223	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__brasilianum
ASV_3224	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3225	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	NA	NA
ASV_3226	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3227	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_3228	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Luellia	s__cystidiata
ASV_3229	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3230	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	s__achilleae
ASV_3231	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3232	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3233	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sporidesmiales	f__Sporidesmiaceae	g__Sporidesmium	NA
ASV_3234	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3235	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3236	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3237	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3238	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3239	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3240	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3241	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3242	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3243	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3244	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3245	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3246	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3247	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3248	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3249	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3250	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3251	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3252	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_3253	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	s__nigrescens
ASV_3254	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3255	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Leptobacillium	NA
ASV_3256	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Pezizellaceae	g__Rodwayella	NA
ASV_3257	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3258	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3259	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3260	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3261	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3262	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3263	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3264	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3265	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3266	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	NA	NA
ASV_3267	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	NA	NA
ASV_3268	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3269	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3270	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3271	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3272	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3273	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3274	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3275	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3276	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3277	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3278	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3279	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Clitopilus	NA
ASV_3280	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3281	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Hydnaceae	g__Sistotrema	s__coroniferum
ASV_3282	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Curvibasidium	NA
ASV_3283	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3284	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3285	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3286	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3287	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3288	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricales_fam_Incertae_sedis	g__Panaeolus	s__acuminatus
ASV_3289	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__dejongiae
ASV_3290	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3291	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3292	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__micaceus
ASV_3293	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	s__proteacearum
ASV_3294	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3295	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3296	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3297	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3298	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3299	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3300	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3301	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3302	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3303	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3304	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3305	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3306	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3307	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3308	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3309	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3310	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3311	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3312	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3313	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3314	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3315	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3316	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3317	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_3318	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3319	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	NA	NA
ASV_3320	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3321	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3322	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3323	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3324	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Anthracoideaceae	g__Farysia	s__acheniorum
ASV_3325	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3326	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3327	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3328	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3329	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__sympodialis
ASV_3330	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3331	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3332	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3333	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3334	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3335	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3336	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3337	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3338	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3339	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremaceae	g__Papiliotrema	NA
ASV_3340	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3341	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3342	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3343	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	s__infirmominiatum
ASV_3344	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__restricta
ASV_3345	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_3346	k__Fungi	p__Olpidiomycota	c__GS18	o__GS18_ord_Incertae_sedis	f__GS18_fam_Incertae_sedis	g__GS18_gen_Incertae_sedis	NA
ASV_3347	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__caucasica
ASV_3348	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Akanthomyces	s__lecanii
ASV_3349	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Xenodevriesiaceae	g__Xenodevriesia	s__strelitziicola
ASV_3350	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3351	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Extremus	s__caricis
ASV_3352	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3353	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3354	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3355	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3356	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3357	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3358	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3359	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3360	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3361	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3362	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3363	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3364	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3365	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3366	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3367	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASV_3368	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3369	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3370	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__phragmitis
ASV_3371	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3372	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Ajellomycetaceae	g__Blastomyces	s__parvus
ASV_3373	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	g__Diplodia	NA
ASV_3374	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3375	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3376	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Polyozellus	s__rhizopunctatus
ASV_3377	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__burgense
ASV_3378	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Cephalothecales	f__Cephalothecaceae	g__Phialemonium	s__inflatum
ASV_3379	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3380	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3381	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3382	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_3383	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_3384	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_3385	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_3386	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
